R_G0,R_q,anchor_id,anisotropy_level,cbar_q_max,cbar_q_min,expensive_direction_wins,failure_count,kappa_R,mean_sign_asymmetry,min_joint_limit_margin,min_sigma_min_5,minimum_absolute_joint_margin_rad,paired_strict_pass,probe_length_requested,relative_paired_length_mismatch,sign_asymmetry_max,sign_asymmetry_min,surface_id
1.1735964993548795,1.063630397443655,A07,P_low,7.821155576059255,7.353264437399246,True,0,1.3773287432980277,0.14118711321862024,0.21349944421545802,0.9121082092788197,1.3414170080057228,True,0.004,8.841641611564977e-09,0.0592102789655807,0.2231639474716598,hemisphere
1.1735964993548795,0.9819039277322221,A07,P_low,7.78612247306336,7.929617402637314,False,0,1.3773287432980277,0.013894452858516277,0.21065896056009417,0.8976044205655475,1.3235702491990717,True,0.008,9.303447769115625e-10,0.00968373552743803,0.018105170189594524,hemisphere
1.2986463435734836,1.2828117827167138,A08,P_low,9.952249502679742,7.7581525495525625,True,0,1.6864823256767785,0.10771462353841119,0.16534861479171042,0.7671957615886312,1.0388853467363166,True,0.004,5.894337535422567e-09,0.06003066642054539,0.15539858065627699,hemisphere
1.2986463435734836,1.2087746982291365,A08,P_low,10.388989808643057,8.594645324610948,True,0,1.6864823256767785,0.0433840242280806,0.16191458727906502,0.7511114042074193,1.0173093518743657,True,0.008,6.050580175775977e-09,0.04517768005706971,0.04159036839909149,hemisphere
1.5226486702688071,1.2920421911916933,A09,P_low,10.048240749319884,7.77702215749786,True,0,2.3184589730713667,0.044607405079481244,0.14741241949016554,0.7726667581581316,0.9261922316567102,True,0.004,3.0829692097833483e-09,0.07466218135652196,0.014552628802440534,hemisphere
1.5226486702688071,1.3743727429686243,A09,P_low,10.704508860230433,7.788650433439807,True,0,2.3184589730713667,0.01565081871217236,0.1444647673380982,0.7611609106334174,0.9076721331852711,True,0.008,1.9460468392989982e-09,0.009683890616077329,0.02161774680826739,hemisphere
1.6665019222318618,1.6428806550185258,A10,P_low,15.20401370194714,9.254484588094254,True,0,2.77722865680249,0.04128271499946172,0.09376834946392149,0.5463574246612735,0.5891465396818187,True,0.004,8.852440048362498e-09,0.0722554123499317,0.010310017648991735,hemisphere
1.6665019222318618,1.6000799155087286,A10,P_low,14.916100035048888,9.322096909332476,True,0,2.77722865680249,0.02776484839643438,0.09228010937133317,0.5407230097145596,0.5797959271800863,True,0.008,1.0457673789432409e-08,0.04190828396311005,0.013621412829758709,hemisphere
1.3636996320451664,1.2327297287349301,A11,P_low,13.239586034241132,10.740055768613654,True,0,1.8596766864401222,0.08071272492600504,0.1202741967190509,0.5218399550438921,0.7556827779857969,True,0.004,5.827228239871363e-09,0.1502204944791085,0.011204955372901563,hemisphere
1.3636996320451664,1.2311059128916915,A11,P_low,13.241724580163485,10.755958883391738,True,0,1.8596766864401222,0.03140466104487119,0.11821212281557959,0.5154269576416453,0.7427267676502867,True,0.008,6.4263095712890905e-09,0.03529501015004784,0.02751431193969455,hemisphere
1.1209501674133333,1.0232738872232543,A12,P_low,9.058946056824055,8.852904554621558,True,0,1.2565292778239798,0.0389601775057618,0.18912722427293577,0.7584653596953349,1.1882863501068555,True,0.004,5.504002201922598e-09,0.058255028970702526,0.019665326040821073,hemisphere
