L_G_integrated,L_q_actual,L_q_per_surface_length,R_G0,anchor_id,anisotropy_level,continuation_runtime,eigen_direction,failure_reason,kappa_R,lift_found,max_axis_error,max_position_error,min_joint_limit_margin,min_sigma_min_5,minimum_absolute_joint_margin_rad,probe_length_requested,relative_length_error,shared_q_hash,sign,sqrt_lambda_initial,strict_kinematics_pass,surface_id,surface_length_actual,witness_index
0.014707199765957477,0.013302781443639018,3.3256953627184673,1.3751110544873328,A01,P_low,0.30987873021513224,max,,1.8909304121732642,True,0.0008589911563866082,0.0009975939923892372,0.10428611485208747,0.8187063649107394,1.2448710433457097,0.004,5.438600958473927e-10,aee1d96e0d3ca4846654e0a5d4f512bafc45c1d01f40fa71ccf7fec8fda9cf21,-1,3.6687232549699464,True,saddle,0.00399999999782456,233
0.014642992559504811,0.014249406848266546,3.5623517135219314,1.3751110544873328,A01,P_low,0.30595798790454865,max,,1.8909304121732642,True,0.0008568154628199809,0.0009992597140916944,0.10486880101098503,0.8162218785307185,1.2479396980748407,0.004,4.0852087337950316e-10,aee1d96e0d3ca4846654e0a5d4f512bafc45c1d01f40fa71ccf7fec8fda9cf21,1,3.6687232549699464,True,saddle,0.003999999998365917,233
0.02140598085185886,0.024461168542191526,3.0576460677859187,1.3751110544873328,A01,P_low,0.36667940113693476,min,,1.8909304121732642,True,0.000858291162818479,0.0009952607402937263,0.10451176858730894,0.8187063649107394,1.2479396980748407,0.008,3.917439289624625e-12,aee1d96e0d3ca4846654e0a5d4f512bafc45c1d01f40fa71ccf7fec8fda9cf21,-1,2.667946885451892,True,saddle,0.00799999999996866,233
0.021277643956811306,0.024252873891862318,3.03160923649099,1.3751110544873328,A01,P_low,0.36118672136217356,min,,1.8909304121732642,True,0.0008564482938273323,0.000999718740187504,0.10486880101098503,0.8167035721357819,1.2461354718435824,0.008,2.7048675799168365e-12,aee1d96e0d3ca4846654e0a5d4f512bafc45c1d01f40fa71ccf7fec8fda9cf21,1,2.667946885451892,True,saddle,0.007999999999978361,233
0.029504233748331374,0.029802630126334446,3.7253287681184197,1.3751110544873328,A01,P_low,0.35794992186129093,max,,1.8909304121732642,True,0.0008589911563866082,0.0009975939923892372,0.10356873647221043,0.8187063649107394,1.2411690918241556,0.008,6.245392657894255e-10,aee1d96e0d3ca4846654e0a5d4f512bafc45c1d01f40fa71ccf7fec8fda9cf21,-1,3.6687232549699464,True,saddle,0.007999999995003686,233
0.02920233920996239,0.02940105902998457,3.675132380034086,1.3751110544873328,A01,P_low,0.3618634259328246,max,,1.8909304121732642,True,0.0008568185472302991,0.0009992597140916944,0.10486880101098503,0.8135931636624968,1.2479396980748407,0.008,3.499234322440481e-10,aee1d96e0d3ca4846654e0a5d4f512bafc45c1d01f40fa71ccf7fec8fda9cf21,1,3.6687232549699464,True,saddle,0.007999999997200613,233
0.015496944101289276,0.017687465681275376,4.421866420559421,1.1714480981319684,A02,P_low,0.3091432712972164,min,,1.372290646617006,True,0.002816872671594933,0.0009999428626223993,0.11518996953359371,0.7704635921512065,1.2936615751932399,0.004,5.44061323770606e-11,8902b8e64b97987b45104778cdcbf35d1fa5a6ad9bd29f9a13dc4ab13ffa75e1,-1,3.8758205766433247,True,saddle,0.0039999999997823756,466
0.015502096545167949,0.016565982995983247,4.141495792667659,1.1714480981319684,A02,P_low,0.3106179852038622,min,,1.372290646617006,True,0.0028062026198394066,0.0009997560944661852,0.11537890198344226,0.7707346589402225,1.2968247802471349,0.004,1.0544945559104457e-08,8902b8e64b97987b45104778cdcbf35d1fa5a6ad9bd29f9a13dc4ab13ffa75e1,1,3.8758205766433247,True,saddle,0.003999999957820218,466
0.018128610842879207,0.01844167638480746,4.610419121224511,1.1714480981319684,A02,P_low,0.30985323805361986,max,,1.372290646617006,True,0.0020784347588506877,0.000755057229780506,0.11537890198344226,0.7674701566974576,1.2968247802471349,0.004,5.4274124257347456e-09,8902b8e64b97987b45104778cdcbf35d1fa5a6ad9bd29f9a13dc4ab13ffa75e1,-1,4.5403226432095725,True,saddle,0.00399999997829035,466
0.018191564021973798,0.01731797546714423,4.329493866851733,1.1714480981319684,A02,P_low,0.3043685657903552,max,,1.372290646617006,True,0.0027907317727094774,0.0009997244968304353,0.11479301344005427,0.7707346589402225,1.2945876737657185,0.004,1.516928943567919e-11,8902b8e64b97987b45104778cdcbf35d1fa5a6ad9bd29f9a13dc4ab13ffa75e1,1,4.5403226432095725,True,saddle,0.003999999999939323,466
0.03096615242669142,0.035313180382493904,4.414147548740936,1.1714480981319684,A02,P_low,0.3606740841642022,min,,1.372290646617006,True,0.002816872671594933,0.0009999428626223993,0.11501003537191537,0.7701645959482041,1.2906177686845435,0.008,2.105045738415301e-10,8902b8e64b97987b45104778cdcbf35d1fa5a6ad9bd29f9a13dc4ab13ffa75e1,-1,3.8758205766433247,True,saddle,0.007999999998315964,466
0.031020195817581246,0.03436956310841551,4.2961953912487,1.1714480981319684,A02,P_low,0.35556874703615904,min,,1.372290646617006,True,0.002806867073880471,0.000999809970039558,0.11537890198344226,0.7707346589402225,1.2968247802471349,0.008,6.277092561013387e-10,8902b8e64b97987b45104778cdcbf35d1fa5a6ad9bd29f9a13dc4ab13ffa75e1,1,3.8758205766433247,True,saddle,0.007999999994978326,466
0.03629684938209416,0.0369713279588881,4.621415994896767,1.1714480981319684,A02,P_low,0.36266118474304676,max,,1.372290646617006,True,0.0021483515312914017,0.000755057229780506,0.11537890198344226,0.7642510191376555,1.2968247802471349,0.008,7.736649862422063e-12,8902b8e64b97987b45104778cdcbf35d1fa5a6ad9bd29f9a13dc4ab13ffa75e1,-1,4.5403226432095725,True,saddle,0.007999999999938107,466
0.03645077697688772,0.0346592678995026,4.332408491107741,1.1714480981319684,A02,P_low,0.35453375428915024,max,,1.372290646617006,True,0.0027907317727094774,0.0009997244968304353,0.11420794950819879,0.7707346589402225,1.2923901134484141,0.008,8.470845552777106e-10,8902b8e64b97987b45104778cdcbf35d1fa5a6ad9bd29f9a13dc4ab13ffa75e1,1,4.5403226432095725,True,saddle,0.007999999993223324,466
0.015921938221873926,0.016886324263223878,4.221581065834125,1.1153048636271048,A03,P_low,0.3031825292855501,min,,1.243904938830275,True,0.0029093152661288178,0.000999375425583569,0.11993136731931722,0.758578801056036,1.3395080256029277,0.004,6.669578084261829e-12,57664145b91c45ee9ba787d3cfbd58f5599eac84f9b08e320f5af15567f57dd8,-1,3.983349453208199,True,saddle,0.003999999999973322,685
