directed_transition_jaccard,geometric_path_distance,normalized_sequence_distance,skeleton_a,skeleton_b,surface_id,tangent_disagreement,tree_edge_jaccard,undirected_transition_jaccard
0.9755351681957186,0.001955221739759713,0.018518518518518517,S01,S08,hemisphere,0.13140117301537713,0.9814814814814815,0.9755351681957186
0.8833819241982507,0.019339357754300634,0.14814814814814814,S01,S09,hemisphere,0.5549261057523234,0.9107142857142857,0.8833819241982507
0.9283582089552239,0.0067549472785921145,0.06172839506172839,S01,S10,hemisphere,0.32780411119120806,0.9454545454545454,0.9283582089552239
0.8833819241982507,0.013490814640554953,0.12037037037037036,S01,S11,hemisphere,0.41620322158400563,0.9107142857142857,0.8833819241982507
0.9516616314199395,0.005900131053557304,0.05555555555555555,S01,S12,hemisphere,0.23787575372969894,0.963302752293578,0.9516616314199395
0.9283582089552239,0.010506298553564533,0.09259259259259259,S01,S13,hemisphere,0.31069827740205713,0.9454545454545454,0.9283582089552239
0.819718309859155,0.02669617156276198,0.21296296296296297,S01,S14,hemisphere,0.7172425370217961,0.8608695652173913,0.819718309859155
0.861671469740634,0.01432150802134785,0.12345679012345678,S01,S15,hemisphere,0.4971164838144508,0.8938053097345132,0.861671469740634
0.4715261958997722,0.1175487743124886,0.8271604938271605,S01,S16,hemisphere,1.4893170552606887,0.5285714285714286,0.4715261958997722
0.4582392776523702,0.10490549055930035,0.7870370370370371,S01,S17,hemisphere,1.545414345539418,0.5285714285714286,0.4582392776523702
0.4582392776523702,0.0836751270944166,0.7685185185185185,S01,S18,hemisphere,1.546862265580125,0.4861111111111111,0.4582392776523702
0.4197802197802198,0.0831225829480274,0.8209876543209876,S01,S19,hemisphere,1.5270947140708317,0.47586206896551725,0.4197802197802198
0.861671469740634,0.023479890747267182,0.17901234567901234,S02,S03,hemisphere,0.6117216416569491,0.8938053097345132,0.861671469740634
0.9516616314199395,0.009536995908056928,0.07407407407407407,S02,S04,hemisphere,0.20568524884751052,0.963302752293578,0.9516616314199395
0.9516616314199395,0.005847698011351052,0.05555555555555555,S02,S05,hemisphere,0.21373164662875194,0.963302752293578,0.9516616314199395
0.9283582089552239,0.010132980807442097,0.08641975308641975,S02,S06,hemisphere,0.27358131059122126,0.9454545454545454,0.9283582089552239
0.9755351681957186,0.0019532603313167965,0.018518518518518517,S02,S07,hemisphere,0.11852397701432432,0.9814814814814815,0.9755351681957186
0.9283582089552239,0.013929965409746536,0.09259259259259259,S02,S08,hemisphere,0.37807228514361574,0.9454545454545454,0.9283582089552239
0.9755351681957186,0.004967097009353713,0.037037037037037035,S02,S09,hemisphere,0.12299092461294693,0.9814814814814815,0.9755351681957186
0.8833819241982507,0.01915708765629422,0.14814814814814814,S02,S10,hemisphere,0.5434317056396446,0.9107142857142857,0.8833819241982507
0.8404558404558404,0.02584278229310373,0.2037037037037037,S02,S11,hemisphere,0.6358041981782954,0.8771929824561403,0.8404558404558404
0.9056047197640118,0.018455531210375582,0.12962962962962962,S02,S12,hemisphere,0.46724812395432086,0.9279279279279279,0.9056047197640118
0.8833819241982507,0.02328570696373405,0.16666666666666666,S02,S13,hemisphere,0.5685877689032021,0.9107142857142857,0.8833819241982507
0.9056047197640118,0.012559744746897339,0.1111111111111111,S02,S14,hemisphere,0.31403319391337,0.9279279279279279,0.9056047197640118
0.819718309859155,0.026566331262314703,0.21296296296296297,S02,S15,hemisphere,0.7092700279085407,0.8608695652173913,0.819718309859155
0.4582392776523702,0.11658802063577314,0.8734567901234568,S02,S16,hemisphere,1.4812197083257452,0.4861111111111111,0.4582392776523702
0.4988399071925754,0.10480177294475672,0.7438271604938271,S02,S17,hemisphere,1.5521787992939853,0.5735294117647058,0.4988399071925754
0.4582392776523702,0.07926133605427024,0.7314814814814815,S02,S18,hemisphere,1.5757290289027344,0.4861111111111111,0.4582392776523702
0.4582392776523702,0.08123295645577863,0.7993827160493827,S02,S19,hemisphere,1.5470585921913853,0.5177304964539007,0.4582392776523702
0.9056047197640118,0.015430682405184571,0.1111111111111111,S03,S04,hemisphere,0.470468026022631,0.9279279279279279,0.9056047197640118
0.9056047197640118,0.021794454740353374,0.12962962962962962,S03,S05,hemisphere,0.5671365651337349,0.9279279279279279,0.9056047197640118
0.9283582089552239,0.013934053568405231,0.09259259259259259,S03,S06,hemisphere,0.36964190763557575,0.9454545454545454,0.9283582089552239
0.8404558404558404,0.02428806968382935,0.1882716049382716,S03,S07,hemisphere,0.6744918630852108,0.8771929824561403,0.8404558404558404
0.9283582089552239,0.010133762754460747,0.08641975308641975,S03,S08,hemisphere,0.3038089769133411,0.9454545454545454,0.9283582089552239
0.8833819241982507,0.0210711436768102,0.14814814814814814,S03,S09,hemisphere,0.5684019674500759,0.9107142857142857,0.8833819241982507
0.9755351681957186,0.008017810754615402,0.037037037037037035,S03,S10,hemisphere,0.21245628866553756,0.9814814814814815,0.9755351681957186
0.9755351681957186,0.005029116919311522,0.037037037037037035,S03,S11,hemisphere,0.12989175407555498,0.9814814814814815,0.9755351681957186
0.9516616314199395,0.007657535827647419,0.05555555555555555,S03,S12,hemisphere,0.23193989601580195,0.963302752293578,0.9516616314199395
0.9755351681957186,0.002083673589440958,0.018518518518518517,S03,S13,hemisphere,0.1431431605451508,0.9814814814814815,0.9755351681957186
0.9056047197640118,0.01876010452949954,0.12962962962962962,S03,S14,hemisphere,0.4763853712608715,0.9279279279279279,0.9056047197640118
0.9516616314199395,0.006024181987771151,0.05555555555555555,S03,S15,hemisphere,0.22880575114464977,0.963302752293578,0.9516616314199395
0.4850574712643678,0.11767240866912909,0.8148148148148148,S03,S16,hemisphere,1.5131043814796938,0.5285714285714286,0.4850574712643678
0.4850574712643678,0.10433608679248427,0.7777777777777778,S03,S17,hemisphere,1.5700383453211704,0.5507246376811594,0.4850574712643678
0.4850574712643678,0.08159138667334837,0.7160493827160493,S03,S18,hemisphere,1.5285892789032538,0.5070422535211268,0.4850574712643678
0.4074074074074074,0.08233382511667448,0.8333333333333334,S03,S19,hemisphere,1.4982811321995126,0.47586206896551725,0.4074074074074074
0.9516616314199395,0.008709480566330882,0.05555555555555555,S04,S05,hemisphere,0.2752200487482806,0.963302752293578,0.9516616314199395
0.9755351681957186,0.002078713306023757,0.018518518518518517,S04,S06,hemisphere,0.1310547614303914,0.9814814814814815,0.9755351681957186
0.9283582089552239,0.010508165824328494,0.09259259259259259,S04,S07,hemisphere,0.2799632055809711,0.9454545454545454,0.9283582089552239
0.8833819241982507,0.02338199423282898,0.16666666666666666,S04,S08,hemisphere,0.5791685950753652,0.9107142857142857,0.8833819241982507
0.9755351681957186,0.007625777085172413,0.037037037037037035,S04,S09,hemisphere,0.19257482467230455,0.9814814814814815,0.9755351681957186
0.8833819241982507,0.02201945446951499,0.14814814814814814,S04,S10,hemisphere,0.6059264945882553,0.9107142857142857,0.8833819241982507
0.8833819241982507,0.019383939425000017,0.14814814814814814,S04,S11,hemisphere,0.5553540308093355,0.9107142857142857,0.8833819241982507
0.9056047197640118,0.021165779878507443,0.12962962962962962,S04,S12,hemisphere,0.5400073782834496,0.9279279279279279,0.9056047197640118
0.9283582089552239,0.013930110656211112,0.09259259259259259,S04,S13,hemisphere,0.3716936400068876,0.9454545454545454,0.9283582089552239
0.9516616314199395,0.006097442759424782,0.05555555555555555,S04,S14,hemisphere,0.2327613364652752,0.963302752293578,0.9516616314199395
0.861671469740634,0.020212479281871427,0.15432098765432098,S04,S15,hemisphere,0.6423972549033561,0.8938053097345132,0.861671469740634
0.4582392776523702,0.11722081496307607,0.8703703703703703,S04,S16,hemisphere,1.4908061638058319,0.4861111111111111,0.4582392776523702
0.4988399071925754,0.10460552925137062,0.7407407407407407,S04,S17,hemisphere,1.5665378926545397,0.5735294117647058,0.4988399071925754
0.4850574712643678,0.07760583127586723,0.6975308641975309,S04,S18,hemisphere,1.5512476314058605,0.5070422535211268,0.4850574712643678
0.4451901565995526,0.0805617702520483,0.8117283950617284,S04,S19,hemisphere,1.5113196222662948,0.5177304964539007,0.4451901565995526
0.9755351681957186,0.008019307578573933,0.037037037037037035,S05,S06,hemisphere,0.21842533837820727,0.9814814814814815,0.9755351681957186
0.9283582089552239,0.006753582694080546,0.06172839506172839,S05,S07,hemisphere,0.29561619863000843,0.9454545454545454,0.9283582089552239
0.8833819241982507,0.019285837300051102,0.14814814814814814,S05,S08,hemisphere,0.553124040916306,0.9107142857142857,0.8833819241982507
0.9755351681957186,0.002028124319647693,0.018518518518518517,S05,S09,hemisphere,0.12705231974056175,0.9814814814814815,0.9755351681957186
0.9283582089552239,0.013937323384862081,0.09259259259259259,S05,S10,hemisphere,0.3639690617922482,0.9454545454545454,0.9283582089552239
0.8833819241982507,0.02369295135765724,0.16666666666666666,S05,S11,hemisphere,0.5679579145991208,0.9107142857142857,0.8833819241982507
0.9056047197640118,0.015583262377454632,0.1111111111111111,S05,S12,hemisphere,0.4487480596888381,0.9279279279279279,0.9056047197640118
0.8833819241982507,0.022191228004622823,0.14814814814814814,S05,S13,hemisphere,0.5980579971105968,0.9107142857142857,0.8833819241982507
0.9516616314199395,0.009936425230434746,0.07407407407407407,S05,S14,hemisphere,0.21888948444646136,0.963302752293578,0.9516616314199395
0.861671469740634,0.02418195647134983,0.18518518518518517,S05,S15,hemisphere,0.6313695795920627,0.8938053097345132,0.861671469740634
0.4582392776523702,0.11644603766090118,0.8672839506172839,S05,S16,hemisphere,1.5197055398351222,0.4861111111111111,0.4582392776523702
0.5271867612293144,0.10571137049941182,0.7191358024691358,S05,S17,hemisphere,1.572349345730828,0.5970149253731343,0.5271867612293144
0.4850574712643678,0.07990783954365199,0.7037037037037037,S05,S18,hemisphere,1.5836559331865143,0.5070422535211268,0.4850574712643678
0.4451901565995526,0.08192582194156117,0.8179012345679012,S05,S19,hemisphere,1.565927211671926,0.5177304964539007,0.4451901565995526
0.9056047197640118,0.011077920428781302,0.09567901234567901,S06,S07,hemisphere,0.34522844183307166,0.9279279279279279,0.9056047197640118
0.861671469740634,0.0236498373425182,0.17901234567901234,S06,S08,hemisphere,0.6175786786011248,0.8938053097345132,0.861671469740634
0.9516616314199395,0.007655833262159391,0.05555555555555555,S06,S09,hemisphere,0.2259408398328117,0.963302752293578,0.9516616314199395
0.9056047197640118,0.02156511076883584,0.12962962962962962,S06,S10,hemisphere,0.5637287160064388,0.9279279279279279,0.9056047197640118
0.9056047197640118,0.018495406808554327,0.12962962962962962,S06,S11,hemisphere,0.47669289859393554,0.9279279279279279,0.9056047197640118
0.8833819241982507,0.021276314205266766,0.14814814814814814,S06,S12,hemisphere,0.5515318934544731,0.9107142857142857,0.8833819241982507
0.9056047197640118,0.01564119550333713,0.1111111111111111,S06,S13,hemisphere,0.4583569457725667,0.9279279279279279,0.9056047197640118
0.9755351681957186,0.005029849058178462,0.037037037037037035,S06,S14,hemisphere,0.142001623617295,0.9814814814814815,0.9755351681957186
0.8833819241982507,0.01932110041373857,0.14814814814814814,S06,S15,hemisphere,0.563231446080004,0.9107142857142857,0.8833819241982507
0.4715261958997722,0.11698813021172064,0.8580246913580247,S06,S16,hemisphere,1.5006820767197135,0.4965034965034965,0.4715261958997722
0.5128805620608899,0.10432236342719564,0.7407407407407407,S06,S17,hemisphere,1.5717811549907472,0.5851851851851851,0.5128805620608899
0.4988399071925754,0.07715604761601398,0.6790123456790124,S06,S18,hemisphere,1.552712344497151,0.5177304964539007,0.4988399071925754
0.43237250554323725,0.08048437128512215,0.8302469135802469,S06,S19,hemisphere,1.5208193235438425,0.5070422535211268,0.43237250554323725
0.9056047197640118,0.015334145647816207,0.1111111111111111,S07,S08,hemisphere,0.4329626471708463,0.9279279279279279,0.9056047197640118
0.9516616314199395,0.005901060696856759,0.05555555555555555,S07,S09,hemisphere,0.20337182348529492,0.963302752293578,0.9516616314199395
0.861671469740634,0.01992797686662952,0.15432098765432098,S07,S10,hemisphere,0.6161944337226163,0.8938053097345132,0.861671469740634
0.819718309859155,0.0266381698895745,0.21296296296296297,S07,S11,hemisphere,0.7025288527771204,0.8608695652173913,0.819718309859155
0.8833819241982507,0.019211742260728585,0.14814814814814814,S07,S12,hemisphere,0.5368687285582382,0.9107142857142857,0.8833819241982507
0.861671469740634,0.023851733143541616,0.18518518518518517,S07,S13,hemisphere,0.6105718192669133,0.8938053097345132,0.861671469740634
0.8833819241982507,0.013489563842229227,0.12037037037037036,S07,S14,hemisphere,0.38985003505053645,0.9107142857142857,0.8833819241982507
0.7994428969359332,0.02733857277002695,0.21604938271604937,S07,S15,hemisphere,0.7747927606737006,0.8448275862068966,0.7994428969359332
0.4582392776523702,0.11682308866931984,0.8703703703703703,S07,S16,hemisphere,1.4864725781929555,0.4965034965034965,0.4582392776523702
0.4850574712643678,0.10488193458654742,0.75,S07,S17,hemisphere,1.5387701620506313,0.5620437956204379,0.4850574712643678
0.4715261958997722,0.07927155008644574,0.7314814814814815,S07,S18,hemisphere,1.5629561341825868,0.4965034965034965,0.4715261958997722
0.4451901565995526,0.08132196020209256,0.8179012345679012,S07,S19,hemisphere,1.5526935541602966,0.5070422535211268,0.4451901565995526
0.9056047197640118,0.018668740459091823,0.12962962962962962,S08,S09,hemisphere,0.4884248845240271,0.9279279279279279,0.9056047197640118
0.9516616314199395,0.00585148854937922,0.05555555555555555,S08,S10,hemisphere,0.2375149090035168,0.963302752293578,0.9516616314199395
0.9056047197640118,0.012563689310697984,0.1111111111111111,S08,S11,hemisphere,0.33219220295189805,0.9279279279279279,0.9056047197640118
0.9755351681957186,0.004965609454926589,0.037037037037037035,S08,S12,hemisphere,0.147818731993202,0.9814814814814815,0.9755351681957186
0.9516616314199395,0.009533352032119632,0.07407407407407407,S08,S13,hemisphere,0.2241175510735536,0.963302752293578,0.9516616314199395
0.8404558404558404,0.025978963682961688,0.2037037037037037,S08,S14,hemisphere,0.6531988381422459,0.8771929824561403,0.8404558404558404
0.8833819241982507,0.013412301471855655,0.12037037037037036,S08,S15,hemisphere,0.41457075120330755,0.9107142857142857,0.8833819241982507
0.4715261958997722,0.11729112600018024,0.8302469135802469,S08,S16,hemisphere,1.4867480971292435,0.5177304964539007,0.4715261958997722
0.4715261958997722,0.10482523463523231,0.7808641975308642,S08,S17,hemisphere,1.5600544570225972,0.539568345323741,0.4715261958997722
0.4451901565995526,0.0836823701957089,0.7685185185185185,S08,S18,hemisphere,1.5540524596886283,0.47586206896551725,0.4451901565995526
0.43237250554323725,0.08304745390497639,0.8024691358024691,S08,S19,hemisphere,1.5197819732460103,0.4861111111111111,0.43237250554323725
0.9056047197640118,0.015386958544817522,0.1111111111111111,S09,S10,hemisphere,0.4604415746204946,0.9279279279279279,0.9056047197640118
0.861671469740634,0.023435696699509977,0.17901234567901234,S09,S11,hemisphere,0.5999048339796587,0.8938053097345132,0.861671469740634
0.9283582089552239,0.0139306681936575,0.09259259259259259,S09,S12,hemisphere,0.3653368866788303,0.9454545454545454,0.9283582089552239
0.9056047197640118,0.021394966985222755,0.12962962962962962,S09,S13,hemisphere,0.5552473761829878,0.9279279279279279,0.9056047197640118
0.9283582089552239,0.0100871309489955,0.08641975308641975,S09,S14,hemisphere,0.27398921623496797,0.9454545454545454,0.9283582089552239
0.8404558404558404,0.024156707436129403,0.1882716049382716,S09,S15,hemisphere,0.6786055366384138,0.8771929824561403,0.8404558404558404
0.4451901565995526,0.11657332601748735,0.8734567901234568,S09,S16,hemisphere,1.4973650241118728,0.47586206896551725,0.4451901565995526
0.5128805620608899,0.10574949308102849,0.7191358024691358,S09,S17,hemisphere,1.5643200324464408,0.5851851851851851,0.5128805620608899
0.4715261958997722,0.07993221795432645,0.7222222222222222,S09,S18,hemisphere,1.5601220510647535,0.4965034965034965,0.4715261958997722
0.4582392776523702,0.08144865294670622,0.7993827160493827,S09,S19,hemisphere,1.5397842149552718,0.5285714285714286,0.4582392776523702
0.9516616314199395,0.009936800308456102,0.07407407407407407,S10,S11,hemisphere,0.2131875078153096,0.963302752293578,0.9516616314199395
0.9755351681957186,0.002028813406451465,0.018518518518518517,S10,S12,hemisphere,0.12683865054232143,0.9814814814814815,0.9755351681957186
0.9516616314199395,0.008710781910827576,0.05555555555555555,S10,S13,hemisphere,0.28072260874136234,0.963302752293578,0.9516616314199395
0.8833819241982507,0.02379247046603109,0.16666666666666666,S10,S14,hemisphere,0.566682935624665,0.9107142857142857,0.8833819241982507
0.9283582089552239,0.010822037743020119,0.09259259259259259,S10,S15,hemisphere,0.29888336151166706,0.9454545454545454,0.9283582089552239
0.4715261958997722,0.11712626872554202,0.8240740740740741,S10,S16,hemisphere,1.5270487396593009,0.5177304964539007,0.4715261958997722
0.4988399071925754,0.10572329146164212,0.7561728395061729,S10,S17,hemisphere,1.5758548948467948,0.5620437956204379,0.4988399071925754
0.4715261958997722,0.08435253776308979,0.7407407407407407,S10,S18,hemisphere,1.5558565325415892,0.4965034965034965,0.4715261958997722
0.4197802197802198,0.08377976269887022,0.8209876543209876,S10,S19,hemisphere,1.5475786208016702,0.4861111111111111,0.4197802197802198
0.9283582089552239,0.010088551246353224,0.08641975308641975,S11,S12,hemisphere,0.26803298003474163,0.9454545454545454,0.9283582089552239
0.9516616314199395,0.006104336531171817,0.05555555555555555,S11,S13,hemisphere,0.23200695212716438,0.963302752293578,0.9516616314199395
0.9283582089552239,0.013938302264096659,0.09259259259259259,S11,S14,hemisphere,0.3576050106022943,0.9454545454545454,0.9283582089552239
0.9755351681957186,0.002173793517813991,0.018518518518518517,S11,S15,hemisphere,0.1307565593485107,0.9814814814814815,0.9755351681957186
0.4850574712643678,0.11789647670073536,0.8117283950617284,S11,S16,hemisphere,1.5264957502234655,0.5177304964539007,0.4850574712643678
0.4988399071925754,0.10474552198186089,0.7777777777777778,S11,S17,hemisphere,1.5943591826738601,0.5620437956204379,0.4988399071925754
0.4715261958997722,0.08092560113628673,0.7376543209876543,S11,S18,hemisphere,1.5451356551446689,0.4965034965034965,0.4715261958997722
0.4074074074074074,0.0846266743682794,0.8487654320987654,S11,S19,hemisphere,1.5236480944514808,0.4657534246575342,0.4074074074074074
0.9755351681957186,0.007622878473140677,0.037037037037037035,S12,S13,hemisphere,0.19929874369531006,0.9814814814814815,0.9755351681957186
0.861671469740634,0.023609391345793,0.17901234567901234,S12,S14,hemisphere,0.594871306383922,0.8938053097345132,0.861671469740634
0.9056047197640118,0.010938292733557313,0.09567901234567901,S12,S15,hemisphere,0.35630321106087454,0.9279279279279279,0.9056047197640118
0.4582392776523702,0.11727226993939,0.8302469135802469,S12,S16,hemisphere,1.503823545455182,0.5070422535211268,0.4582392776523702
0.4850574712643678,0.10576975075527267,0.7561728395061729,S12,S17,hemisphere,1.5751567180287438,0.5507246376811594,0.4850574712643678
0.4582392776523702,0.08435721379805818,0.7592592592592593,S12,S18,hemisphere,1.5326723696403686,0.4861111111111111,0.4582392776523702
0.43237250554323725,0.08327741012428615,0.8024691358024691,S12,S19,hemisphere,1.5232501622496544,0.4965034965034965,0.43237250554323725
0.8833819241982507,0.01956242587074672,0.14814814814814814,S13,S14,hemisphere,0.5549363281854813,0.9107142857142857,0.8833819241982507
0.9283582089552239,0.0070568115854075,0.06172839506172839,S13,S15,hemisphere,0.32842128364532264,0.9454545454545454,0.9283582089552239
0.4715261958997722,0.11792258138337654,0.8271604938271605,S13,S16,hemisphere,1.500037911658014,0.5177304964539007,0.4715261958997722
0.4715261958997722,0.10462569893391169,0.7777777777777778,S13,S17,hemisphere,1.5782216418729011,0.539568345323741,0.4715261958997722
0.4715261958997722,0.08202519899777548,0.7345679012345679,S13,S18,hemisphere,1.5229922052230669,0.4965034965034965,0.4715261958997722
0.4197802197802198,0.08238488279088466,0.8148148148148148,S13,S19,hemisphere,1.4897128020299903,0.4861111111111111,0.4197802197802198
0.9056047197640118,0.015525943716468822,0.1111111111111111,S14,S15,hemisphere,0.45766113232731476,0.9279279279279279,0.9056047197640118
0.4715261958997722,0.11721858892363826,0.8549382716049383,S14,S16,hemisphere,1.523010252422288,0.4861111111111111,0.4715261958997722
0.5271867612293144,0.1047344573273045,0.7407407407407407,S14,S17,hemisphere,1.588239729551953,0.5970149253731343,0.5271867612293144
0.4850574712643678,0.07647758851962752,0.7006172839506173,S14,S18,hemisphere,1.5688313787475814,0.5070422535211268,0.4850574712643678
0.43237250554323725,0.08276220017523969,0.845679012345679,S14,S19,hemisphere,1.5383266506419142,0.4965034965034965,0.43237250554323725
0.4715261958997722,0.11788828467841134,0.8302469135802469,S15,S16,hemisphere,1.5314286787415468,0.5070422535211268,0.4715261958997722
0.5128805620608899,0.10452300143738634,0.7777777777777778,S15,S17,hemisphere,1.5686797195496864,0.5735294117647058,0.5128805620608899
0.4582392776523702,0.08127306239435998,0.75,S15,S18,hemisphere,1.5385467263283317,0.4861111111111111,0.4582392776523702
0.4074074074074074,0.08450890824999047,0.8487654320987654,S15,S19,hemisphere,1.519682220736009,0.4557823129251701,0.4074074074074074
0.4715261958997722,0.140135006116684,0.9598765432098766,S16,S17,hemisphere,1.598704066396782,0.38064516129032255,0.4715261958997722
0.43237250554323725,0.12392891900733537,0.8364197530864198,S16,S18,hemisphere,1.4795063519999236,0.4266666666666667,0.43237250554323725
0.38329764453961457,0.12514622845285597,0.8950617283950617,S16,S19,hemisphere,1.4686213557311487,0.281437125748503,0.38329764453961457
0.4451901565995526,0.0897885810165991,0.7561728395061729,S17,S18,hemisphere,1.4791618014708485,0.436241610738255,0.4451901565995526
0.4850574712643678,0.10229363925008722,0.8703703703703703,S17,S19,hemisphere,1.5694597355142494,0.4557823129251701,0.4850574712643678
0.4197802197802198,0.10066618712693538,0.8395061728395061,S18,S19,hemisphere,1.4854718737860146,0.34591194968553457,0.4197802197802198
